mgws,,毛冠菀属,Pentachaeta,,Latin 61209
hgjbms,,核果尖苞木属,Pentachondra,,Latin 61209
hgjbm,,核果尖苞木,Pentachondra pumila,,Latin 61209
zygs,,猪油果属,Pentadesma,,Latin 61209
zyg,,猪油果,Pentadesma butyracea,,Latin 61209
lyhs,,瘤药花属,Pentadiplandra,,Latin 61209
lyhk,,瘤药花科,Pentadiplandraceae,,Latin 61209
wljs,,五鳞菊属,Pentalepis,,Latin 61209
wgcs,,苇谷草属,Pentanema,,Latin 61209
ctwgc,,垂头苇谷草,Pentanema cernuum,,Latin 61209
wgc,,苇谷草,Pentanema indicum,,Latin 61209
bbwgc,,白背苇谷草,Pentanema indicum var. hypoleucum,,Latin 61209
mwgc,,毛苇谷草,Pentanema vestitum,,Latin 61209
wyss,,五叶参属,Pentapanax,,Latin 61209
twwys,,台湾五叶参,Pentapanax castanopsisicola,,Latin 61209
xmwys,,锈毛五叶参,Pentapanax henryi,,Latin 61209
xgxmwys,,小果锈毛五叶参,Pentapanax henryi var. fangii,,Latin 61209
myxmwys,,毛叶锈毛五叶参,Pentapanax henryi var. tomentosus,,Latin 61209
hsxmwys,,黄山锈毛五叶参,Pentapanax henryi var. wangshanensis,,Latin 61209
pzwys,,披针五叶参,Pentapanax lanceolatus,,Latin 61209
wys,,Pentapanax,leschenaultii,,Latin 61209
qywys,,全缘五叶参,Pentapanax leschenaultii var. forrestii,,Latin 61209
jswys,,寄生五叶参,Pentapanax parasiticus,,Latin 61209
mgjswys,,毛梗寄生五叶参,Pentapanax parasiticus var. khasianus,,Latin 61209
zxwys,,总序五叶参,Pentapanax racemosus,,Latin 61209
zxwysz,,总序五叶参组,Pentapanax Sect. Racemosae,,Latin 61209
xywys,,心叶五叶参,Pentapanax subcordatus,,Latin 61209
lswys,,轮伞五叶参,Pentapanax verticillatus,,Latin 61209
wshs,,午时花属,Pentapetes,,Latin 61209
wsh,,午时花,Pentapetes phoenicea,,Latin 61209
xjms,,腺菊木属,Pentaphorus,,Latin 61209
wmcs,,五膜草属,Pentaphragma,,Latin 61209
wmc,,五膜草,Pentaphragma sinense,,Latin 61209
zxwmc,,直序五膜草,Pentaphragma spicatum,,Latin 61209
wmck,,五膜草科,Pentaphragmataceae,,Latin 61209
wlmk,,五列木科,Pentaphylacaceae,,Latin 61209
wlms,,五列木属,Pentaphylax,,Latin 61209
wlm,,五列木,Pentaphylax euryoides,,Latin 61209
zhdfjgj,,Pentarhizidium,intermedium,,Latin 61209
dfjgj,,东方荚果蕨,Pentarhizidium orientalis,,Latin 61209
wxhs,,五星花属,Pentas,,Latin 61209
wxh,,五星花,Pentas lanceolata,,Latin 61209
slm,,石萝藦,Pentasachme caudatum,,Latin 61209
slms,,石萝藦属,Pentasacme,,Latin 61209
slm,,石萝藦,Pentasacme championii,,Latin 61209
bsts,,白水藤属,Pentastelma,,Latin 61209
bst,,白水藤,Pentastelma auritum,,Latin 61209
wcbbs,,五出百部属,Pentastemona,,Latin 61209
wcbbk,,五出百部科,Pentastemonaceae,,Latin 61209
wrxqcs,,五蕊线球草属,Pentastemonodiscus,,Latin 61209
cysqms,,齿叶鼠麹木属,Pentatrichia,,Latin 61209
cgck,,扯根菜科,Penthoraceae,,Latin 61209
cgcs,,扯根菜属,Penthorum,,Latin 61209
cgc,,扯根菜,Penthorum chinense,,Latin 61209
bmcgc,,北美扯根菜,Penthorum sedoides,,Latin 61209
bzjs,,杯子菊属,Pentzia,,Latin 61209
cjx,,长蕨藓,Penzigiella cordata,,Latin 61209
chjs,,草胡椒属,Peperomia,,Latin 61209
scc,,石蝉草,Peperomia blanda,,Latin 61209
zyjc,,皱叶椒草,Peperomia caperata,,Latin 61209
hzjc,,红皱椒草,Peperomia caperata cv. Autumn Leaf,,Latin 61209
ymchj,,硬毛草胡椒,Peperomia cavaleriei,,Latin 61209
dschj,,短穗草胡椒,Peperomia duclouxii,,Latin 61209
twchj,,台湾草胡椒,Peperomia formosana,,Latin 61209
mzchj,,蒙自草胡椒,Peperomia heyneana,,Latin 61209
cjchj,,粗茎草胡椒,Peperomia laticaulis,,Latin 61209
jpzchj,,柬埔寨草胡椒,Peperomia leptostachya var. cambodiana,,Latin 61209
scj,,山草椒,Peperomia nakaharai,,Latin 61209
yyjc,,圆叶椒草,Peperomia obtusifolia,,Latin 61209
chj,,草胡椒,Peperomia pellucida,,Latin 61209
hmchj,,红脉草胡椒,Peperomia rubrivenosa,,Latin 61209
xgpjc,,西瓜皮椒草,Peperomia sandersii,,Latin 61209
fjz,,附加种,Peperomia Sect. Addenda,,Latin 61209
dbl,,豆瓣绿,Peperomia tetraphylla,,Latin 61209
mydbl,,毛叶豆瓣绿,Peperomia tetraphylla var. sinensis,,Latin 61209
chjk,,草胡椒科,Peperomiaceae,,Latin 61209
bas,,荸艾属,Peplis,,Latin 61209
ba,,荸艾,Peplis alternifolia,,Latin 61209
dgcs,,袋果草属,Peracarpa,,Latin 61209
dgc,,袋果草,Peracarpa carnosa,,Latin 61209
bgjs,,柄盖蕨属,Peranema,,Latin 61209
bgj,,柄盖蕨,Peranema cyatheoides,,Latin 61209
dybgj,,东亚柄盖蕨,Peranema cyatheoides var. luzonicum,,Latin 61209
qgjk,,球盖蕨科,Peranemaceae,,Latin 61209
bdcs,,白丁草属,Perdicium,,Latin 61209
hrss,,黄乳桑属,Perebea,,Latin 61209
mqls,,木麒麟属,Pereskia,,Latin 61209
mql,,木麒麟,Pereskia aculeata,,Latin 61209
qlzs,,麒麟掌属,Pereskiopsis,,Latin 61209
lzdzjs,,莲座钝柱菊属,Perezia,,Latin 61209
gyjs,,瓜叶菊属,Pericallis,,Latin 61209
gyj,,瓜叶菊,Pericallis hybrida,,Latin 61209
xyts,,细圆藤属,Pericampylus,,Latin 61209
xyt,,细圆藤,Pericampylus glaucus,,Latin 61209
hmjs,,环毛菊属,Pericome,,Latin 61209
wpsk,,围盘树科,Peridiscaceae,,Latin 61209
eymls,,耳叶马蓝属,Perilepta,,Latin 61209
eyml,,耳叶马蓝,Perilepta auriculata,,Latin 61209
mjeyml,,墨江耳叶马蓝,Perilepta edgeworthiana,,Latin 61209
xbeyml,,锈背耳叶马蓝,Perilepta ferruginea,,Latin 61209
lzeyml,,龙州耳叶马蓝,Perilepta longzhouensis,,Latin 61209
zbeyml,,折苞耳叶马蓝,Perilepta refracta,,Latin 61209
abeyml,,凹苞耳叶马蓝,Perilepta retusa,,Latin 61209
cyz,,存疑种,Perilepta Sect. Dubia,,Latin 61209
tgeyml,,泰国耳叶马蓝,Perilepta siamensis,,Latin 61209
zss,,紫苏属,Perilla,,Latin 61209
zs,,紫苏,Perilla frutescens,,Latin 61209
eczs,,耳齿紫苏,Perilla frutescens var. auriculato-dentata,,Latin 61209
yszs,,野生紫苏,Perilla frutescens var. purpurascens,,Latin 61209
dtcws,,单头层菀属,Peripleura,,Latin 61209
gls,,杠柳属,Periploca,,Latin 61209
qst,,青蛇藤,Periploca calophylla,,Latin 61209
tjyqst,,凸尖叶青蛇藤,Periploca calophylla var. mucronata,,Latin 61209
hhgl,,黄花杠柳,Periploca chrysantha,,Latin 61209
dhqst,,多花青蛇藤,Periploca floribunda,,Latin 61209
hlg,,黑龙骨,Periploca forrestii,,Latin 61209
gl,,杠柳,Periploca sepium,,Latin 61209
dhgl,,大花杠柳,Periploca tsiangii,,Latin 61209
glk,,杠柳科,Periplocaceae,,Latin 61209
xygs,,心翼果属,Peripterygium,,Latin 61209
dxyg,,Peripterygium,platycarpum,,Latin 61209
gycs,,观音草属,Peristrophe,,Latin 61209
segyc,,双萼观音草,Peristrophe bicalyculata,,Latin 61209
gyc,,观音草,Peristrophe bivalvis,,Latin 61209
ysl,,野山蓝,Peristrophe fera,,Latin 61209
dygyc,,大叶观音草,Peristrophe fera var. intermedia,,Latin 61209
hnsl,,海南山蓝,Peristrophe floribunda,,Latin 61209
gxsl,,广西山蓝,Peristrophe guangxiensis,,Latin 61209
jtszc,,九头狮子草,Peristrophe japonica,,Latin 61209
wzsl,,五指山蓝,Peristrophe lanceolaria,,Latin 61209
ygyc,,岩观音草,Peristrophe montana,,Latin 61209
segyc,,双萼观音草,Peristrophe pamiculata,,Latin 61209
cysl,,糙叶山蓝,Peristrophe strigosa,,Latin 61209
tmsl,,天目山蓝,Peristrophe tianmuensis,,Latin 61209
dgyc,,滇观音草,Peristrophe yunnanensis,,Latin 61209
krls,,阔蕊兰属,Peristylus,,Latin 61209
xhkrl,,小花阔蕊兰,Peristylus affinis,,Latin 61209
bbkrl,,白边阔蕊兰,Peristylus albomarginatus,,Latin 61209
gskrl,,高山阔蕊兰,Peristylus alpinus,,Latin 61209
tykrl,,条叶阔蕊兰,Peristylus bulleyi,,Latin 61209
cxkrl,,长须阔蕊兰,Peristylus calcaratus,,Latin 61209
tkkrl,,凸孔阔蕊兰,Peristylus coeloceras,,Latin 61209
dhkrl,,大花阔蕊兰,Peristylus constrictus,,Latin 61209
xskrl,,狭穗阔蕊兰,Peristylus densus,,Latin 61209
xzkrl,,西藏阔蕊兰,Peristylus elisabethae,,Latin 61209
pxkrl,,盘腺阔蕊兰,Peristylus fallax,,Latin 61209
bxkrl,,鞭须阔蕊兰,Peristylus flagellifer,,Latin 61209
yzs,,一掌参,Peristylus forceps,,Latin 61209
twkrl,,台湾阔蕊兰,Peristylus formosanus,,Latin 61209
tckrl,,条唇阔蕊兰,Peristylus forrestii,,Latin 61209
mhkrl,,勐海阔蕊兰,Peristylus garrettii,,Latin 61209
krl,,阔蕊兰,Peristylus goodyeroides,,Latin 61209
sskrl,,湿生阔蕊兰,Peristylus humidicola,,Latin 61209
jckrl,,金川阔蕊兰,Peristylus jinchuanicus,,Latin 61209
sckrl,,撕唇阔蕊兰,Peristylus lacertiferus,,Latin 61209
cskrl,,长穗阔蕊兰,Peristylus longiracemus,,Latin 61209
xjkrl,,纤茎阔蕊兰,Peristylus mannii,,Latin 61209
cxkrl,,川西阔蕊兰,Peristylus neotineoides,,Latin 61209
dgkrl,,滇桂阔蕊兰,Peristylus parishii,,Latin 61209
cxkrl,,触须阔蕊兰,Peristylus tentaculatus,,Latin 61209
ycjs,,岩雏菊属,Perityle,,Latin 61209
smk,,霜霉科,Peronosporaceae,,Latin 61209
smm,,霜霉目,Peronosporales,,Latin 61209
mgs,,茅根属,Perotis,,Latin 61209
msmg,,麦穗茅根,Perotis hordeiformis,,Latin 61209
mg,,茅根,Perotis indica,,Latin 61209
dhmg,,大花茅根,Perotis rara,,Latin 61209
fyhs,,分药花属,Perovskia,,Latin 61209
fyh,,分药花,Perovskia abrotanoides,,Latin 61209
blyfyh,,滨藜叶分药花,Perovskia atriplicifolia,,Latin 61209
zbjs,,直壁菊属,Perralderia,,Latin 61209
hzms,,核子木属,Perrottetia,,Latin 61209
twhzm,,台湾核子木,Perrottetia arisanensis,,Latin 61209
dghzm,,大果核子木,Perrottetia macrocarpa,,Latin 61209
hzm,,核子木,Perrottetia racemosa,,Latin 61209
els,,鳄梨属,Persea,,Latin 61209
el,,鳄梨,Persea americana,,Latin 61209
xsm,,玄参目,Personales,,Latin 61209
clms,,槽裂木属,Pertusadina,,Latin 61209
hnclm,,海南槽裂木,Pertusadina hainanensis,,Latin 61209
zjs,,帚菊属,Pertya,,Latin 61209
xyzj,,狭叶帚菊,Pertya angustifolia,,Latin 61209
yyzj,,异叶帚菊,Pertya berberidoides,,Latin 61209
kmzj,,昆明帚菊,Pertya bodinieri,,Latin 61209
xyzj,,心叶帚菊,Pertya cordifolia,,Latin 61209
shzj,,疏花帚菊,Pertya corymbosa,,Latin 61209
jtzj,,聚头帚菊,Pertya desmocephala,,Latin 61209
lszj,,两色帚菊,Pertya discolor,,Latin 61209
tszj,,同色帚菊,Pertya discolor var. calvescens,,Latin 61209
chzj,,长花帚菊,Pertya glabrescens,,Latin 61209
gyzj,,瓜叶帚菊,Pertya henanensis,,Latin 61209
dtzj,,单头帚菊,Pertya monocephala,,Latin 61209
zyzj,,针叶帚菊,Pertya phylicoides,,Latin 61209
xyzj,,腺叶帚菊,Pertya pubescens,,Latin 61209
jbzj,,尖苞帚菊,Pertya pungens,,Latin 61209
yzhxx,,圆锥花序系,Pertya Ser. Paniculatae,,Latin 61209
jyx,,卷叶系,Pertya Ser. Phylicoides,,Latin 61209
smx,,三脉系,Pertya Ser. Scandentes,,Latin 61209
hzjx,,华帚菊系,Pertya Ser. Sinenses,,Latin 61209
twzj,,台湾帚菊,Pertya shimozawai,,Latin 61209
hzj,,华帚菊,Pertya sinensis,,Latin 61209
wszj,,巫山帚菊,Pertya tsoongiana,,Latin 61209
dhzj,,单花帚菊,Pertya uniflora,,Latin 61209
lmjs,,落芒菊属,Perymeniopsis,,Latin 61209
lmj,,落芒菊,Perymeniopsis ovalifolia,,Latin 61209
yjs,,月菊属,Perymenium,,Latin 61209
ytsqms,,有托鼠麹木属,Petalacte,,Latin 61209
ytsqm,,有托鼠麹木,Petalacte coronata,,Latin 61209
lbhs,,瘤瓣花属,Petalolophus,,Latin 61209
fdcs,,蜂斗菜属,Petasites,,Latin 61209
twfdc,,台湾蜂斗菜,Petasites formosanus,,Latin 61209
fdc,,蜂斗菜,Petasites japonicus,,Latin 61209
cbfdc,,长白蜂斗菜,Petasites rubellus,,Latin 61209
zyfdc,,掌叶蜂斗菜,Petasites tatewakianus,,Latin 61209
mlfdc,,毛裂蜂斗菜,Petasites tricholobus,,Latin 61209
yyfdc,,盐源蜂斗菜,Petasites versipilus,,Latin 61209
ynms,,越南麻属,Petelotiella,,Latin 61209
gblzls,,光瓣亮泽兰属,Peteravenia,,Latin 61209
hxts,,花须藤属,Petermannia,,Latin 61209
hxtk,,花须藤科,Petermanniaceae,,Latin 61209
zscs,,钟山草属,Petitmenginia,,Latin 61209
dmgsrc,,滇毛冠四蕊草,Petitmenginia comosa,,Latin 61209
zsc,,钟山草,Petitmenginia matsumurae,,Latin 61209
cgsls,,叉果商陆属,Petiveria,,Latin 61209
cgsl,,叉果商陆,Petiveria alliacea,,Latin 61209
lfk,,蕾芬科,Petiveriaceae,,Latin 61209
yhhs,,岩黄花属,Petradoria,,Latin 61209
yhh,,岩黄花,Petradoria pumila,,Latin 61209
lhts,,蓝花藤属,Petrea,,Latin 61209
lht,,蓝花藤,Petrea volubilis,,Latin 61209
yjms,,岩菊木属,Petrobium,,Latin 61209
yjm,,岩菊木,Petrobium arboreum,,Latin 61209
ssjts,,石山苣苔属,Petrocodon,,Latin 61209
ssjt,,石山苣苔,Petrocodon dealbatus,,Latin 61209
cyssjt,,齿缘石山苣苔,Petrocodon dealbatus var. denticulatus,,Latin 61209
xsssjt,,锈色石山苣苔,Petrocodon ferrugineus,,Latin 61209
yhls,,岩黄连属,Petrocoptis,,Latin 61209
shds,,石蝴蝶属,Petrocosmea,,Latin 61209
rmshd,,髯毛石蝴蝶,Petrocosmea barbata,,Latin 61209
qhtyshd,,秋海棠叶石蝴蝶,Petrocosmea begoniifolia,,Latin 61209
gzshd,,贵州石蝴蝶,Petrocosmea cavaleriei,,Latin 61209
lshd,,蓝石蝴蝶,Petrocosmea coerulea,,Latin 61209
hyshd,,汇药石蝴蝶,Petrocosmea confluens,,Latin 61209
shd,,石蝴蝶,Petrocosmea duclouxii,,Latin 61209
wrshd,,萎软石蝴蝶,Petrocosmea flaccida,,Latin 61209
dlshd,,大理石蝴蝶,Petrocosmea forrestii,,Latin 61209
dhshd,,大花石蝴蝶,Petrocosmea grandiflora,,Latin 61209
dyshd,,大叶石蝴蝶,Petrocosmea grandifolia,,Latin 61209
mzshd,,蒙自石蝴蝶,Petrocosmea iodioides,,Latin 61209
dtshd,,滇泰石蝴蝶,Petrocosmea kerrii,,Latin 61209
mmshd,,绵毛石蝴蝶,Petrocosmea kerrii var. crinita,,Latin 61209
cgshd,,长梗石蝴蝶,Petrocosmea longipedicellata,,Latin 61209
dcshd,,东川石蝴蝶,Petrocosmea mairei,,Latin 61209
hdshd,,会东石蝴蝶,Petrocosmea mairei var. intraglabra,,Latin 61209
dqshd,,滇黔石蝴蝶,Petrocosmea martinii,,Latin 61209
grdqshd,,光蕊滇黔石蝴蝶,Petrocosmea martinii var. leiandra,,Latin 61209
mlshd,,孟连石蝴蝶,Petrocosmea menglianensis,,Latin 61209
xshd,,小石蝴蝶,Petrocosmea minor,,Latin 61209
xmshd,,显脉石蝴蝶,Petrocosmea nervosa,,Latin 61209
byshd,,扁圆石蝴蝶,Petrocosmea oblata,,Latin 61209
keshd,,宽萼石蝴蝶,Petrocosmea oblata var. latisepala,,Latin 61209
qlshd,,秦岭石蝴蝶,Petrocosmea qinlingensis,,Latin 61209
lzshd,,莲座石蝴蝶,Petrocosmea rosettifolia,,Latin 61209
shdz,,石蝴蝶组,Petrocosmea Sect. Anisochilus,,Latin 61209
dtshdz,,滇泰石蝴蝶组,Petrocosmea Sect. Deinanthera,,Latin 61209
shdx,,石蝴蝶系,Petrocosmea Ser. Barbatae,,Latin 61209
mzshdx,,蒙自石蝴蝶系,Petrocosmea Ser. Iodioides,,Latin 61209
smshd,,丝毛石蝴蝶,Petrocosmea sericea,,Latin 61209
scshd,,四川石蝴蝶,Petrocosmea sichuanensis,,Latin 61209
zhshd,,中华石蝴蝶,Petrocosmea sinensis,,Latin 61209
dtshdyz,,滇泰石蝴蝶亚组,Petrocosmea Subsect. Kerrianae,,Latin 61209
mlshdyz,,孟连石蝴蝶亚组,Petrocosmea Subsect. Menglienenses,,Latin 61209
yxxjs,,岩绣线菊属,Petrophytum,,Latin 61209
yxxj,,岩绣线菊,Petrophytum caespitosum,,Latin 61209
mehs,,膜萼花属,Petrorhagia,,Latin 61209
zlmeh,,直立膜萼花,Petrorhagia alpina,,Latin 61209
meh,,膜萼花,Petrorhagia saxifraga,,Latin 61209
wyls,,无叶莲属,Petrosavia,,Latin 61209
shwyl,,疏花无叶莲,Petrosavia sakurai,,Latin 61209
smwyl,,蔬毛无叶莲,Petrosavia sakuraii,,Latin 61209
wyl,,无叶莲,Petrosavia sinii,,Latin 61209
wylk,,无叶莲科,Petrosaviaceae,,Latin 61209
wylm,,无叶莲目,Petrosaviales,,Latin 61209
oqs,,欧芹属,Petroselinum,,Latin 61209
oq,,欧芹,Petroselinum crispum,,Latin 61209
cmps,,叉毛蓬属,Petrosimonia,,Latin 61209
hlcmp,,灰绿叉毛蓬,Petrosimonia glaucescens,,Latin 61209
pwcmp,,平卧叉毛蓬,Petrosimonia litwinowii,,Latin 61209
dbcmp,,短苞叉毛蓬,Petrosimonia oppositifolia,,Latin 61209
fjz,,附加种,Petrosimonia Sect. Addenda,,Latin 61209
cmp,,叉毛蓬,Petrosimonia sibirica,,Latin 61209
cccmp,,粗糙叉毛蓬,Petrosimonia squarrosa,,Latin 61209
begds,,巴尔干豆属,Petteria,,Latin 61209
begd,,巴尔干豆,Petteria ramentacea,,Latin 61209
bdqs,,碧冬茄属,Petunia,,Latin 61209
bdq,,碧冬茄,Petunia hybrida,,Latin 61209
qhs,,前胡属,Peucedanum,,Latin 61209
hzqh,,会泽前胡,Peucedanum acaule,,Latin 61209
tzsqh,,天竺山前胡,Peucedanum ampliatum,,Latin 61209
zyqh,,芷叶前胡,Peucedanum angelicoides,,Latin 61209
xaqh,,兴安前胡,Peucedanum baicalense,,Latin 61209
bjqh,,北京前胡,Peucedanum caespitosum,,Latin 61209
ldqh,,林地前胡,Peucedanum chinensis,,Latin 61209
dxqh,,滇西前胡,Peucedanum delavayi,,Latin 61209
zjqh,,竹节前胡,Peucedanum dielsianum,,Latin 61209
ncqh,,南川前胡,Peucedanum dissolutum,,Latin 61209
cjqh,,刺尖前胡,Peucedanum elegans,,Latin 61209
lyqh,,镰叶前胡,Peucedanum falcaria,,Latin 61209
twqh,,台湾前胡,Peucedanum formosanum,,Latin 61209
yyqh,,异叶前胡,Peucedanum franchetii,,Latin 61209
gxqh,,广西前胡,Peucedanum guangxiense,,Latin 61209
hbqh,,华北前胡,Peucedanum harry-smithii,,Latin 61209
gxbqh,,广序北前胡,Peucedanum harry-smithii var. grande,,Latin 61209
smbqh,,少毛北前胡,Peucedanum harry-smithii var. subglabrum,,Latin 61209
exqh,,鄂西前胡,Peucedanum henryi,,Latin 61209
bhqh,,滨海前胡,Peucedanum japonicum,,Latin 61209
hsqh,,华山前胡,Peucedanum ledebourielloides,,Latin 61209
lsqh,,拉萨前胡,Peucedanum lhasense,,Latin 61209
nlqh,,南岭前胡,Peucedanum longshengense,,Latin 61209
xlqh,,细裂前胡,Peucedanum macilentum,,Latin 61209
msqh,,马山前胡,Peucedanum mashanense,,Latin 61209
hzqh,,华中前胡,Peucedanum medicum,,Latin 61209
yqh,,岩前胡,Peucedanum medicum var. gracile,,Latin 61209
zgeqh,,准噶尔前胡,Peucedanum morisonii,,Latin 61209
aqh,,矮前胡,Peucedanum nanum,,Latin 61209
rtqh,,乳头前胡,Peucedanum piliferum,,Latin 61209
qh,,前胡,Peucedanum praeruptorum,,Latin 61209
mgqh,,蒙古前胡,Peucedanum pricei,,Latin 61209
mqh,,毛前胡,Peucedanum pubescens,,Latin 61209
hqh,,红前胡,Peucedanum rubricaule,,Latin 61209
dxbpz,,多小苞片组,Peucedanum Sect. Bracteolata,,Latin 61209
cyz,,存疑种,Peucedanum Sect. Dubia,,Latin 61209
cjqhz,,刺尖前胡组,Peucedanum Sect. Elegantia,,Latin 61209
slscz,,山亮蛇床组,Peucedanum Sect. Oreoselinum,,Latin 61209
jlscz,,近亮蛇床组,Peucedanum Sect. Selinoides,,Latin 61209
spqh,,松潘前胡,Peucedanum songpanense,,Latin 61209
cyqh,,草原前胡,Peucedanum stepposum,,Latin 61209
sff,,石防风,Peucedanum terebinthaceum,,Latin 61209
kysff,,宽叶石防风,Peucedanum terebinthaceum var. deltoideum,,Latin 61209
qyyqh,,窃衣叶前胡,Peucedanum torilifolium,,Latin 61209
cqh,,长前胡,Peucedanum turgeniifolium,,Latin 61209
hxqh,,华西前胡,Peucedanum veitchii,,Latin 61209
zjqh,,紫茎前胡,Peucedanum violaceum,,Latin 61209
tsqh,,泰山前胡,Peucedanum wawrae,,Latin 61209
wlqh,,武隆前胡,Peucedanum wulongense,,Latin 61209
ynqh,,云南前胡,Peucedanum yunnanense,,Latin 61209
asjs,,矮松菊属,Peucephyllum,,Latin 61209
asj,,矮松菊,Peucephyllum schottii,,Latin 61209
bdcs,,波多茶属,Peumus,,Latin 61209
bdc,,波多茶,Peumus boldus,,Latin 61209
djcnjk,,多精虫囊菌科,Peyritschiellaceae,,Latin 61209
pjk,,盘菌科,Pezizaceae,,Latin 61209
pjm,,盘菌目,Pezizales,,Latin 61209
wzxs,,无柱苋属,Pfaffia,,Latin 61209
zshs,,钟穗花属,Phacelia,,Latin 61209
zsh,,钟穗花,Phacelia campanularia,,Latin 61209
hths,,黄筒花属,Phacellanthus,,Latin 61209
hth,,黄筒花,Phacellanthus tubiflorus,,Latin 61209
zjss,,重寄生属,Phacellaria,,Latin 61209
cxzjs,,粗序重寄生,Phacellaria caulescens,,Latin 61209
bxzjs,,扁序重寄生,Phacellaria compressa,,Latin 61209
zjs,,重寄生,Phacellaria fargesii,,Latin 61209
jgzjs,,聚果重寄生,Phacellaria glomerata,,Latin 61209
yxzjs,,硬序重寄生,Phacellaria rigidula,,Latin 61209
cxzjs,,长序重寄生,Phacellaria tonkinensis,,Latin 61209
swcs,,束尾草属,Phacelurus,,Latin 61209
swc,,束尾草,Phacelurus latifolius,,Latin 61209
xyswc,,狭叶束尾草,Phacelurus latifolius var. angustifolius,,Latin 61209
dsswc,,单穗束尾草,Phacelurus latifolius var. monostachyus,,Latin 61209
myswc,,毛叶束尾草,Phacelurus trichophyllus,,Latin 61209
sswc,,黍束尾草,Phacelurus zea,,Latin 61209
xlpjk,,星裂盘菌科,Phacidiaceae,,Latin 61209
xlpjm,,星裂盘菌目,Phacidiales,,Latin 61209
lhms,,亮花木属,Phaeanthus,,Latin 61209
nblhm,,囊瓣亮花木,Phaeanthus saccopetaloides,,Latin 61209
hxhs,,后喜花属,Phaedranassa,,Latin 61209
zhzsqs,,紫花帚鼠麹属,Phaenocoma,,Latin 61209
zhzsq,,紫花帚鼠麹,Phaenocoma prolifera,,Latin 61209
xzcs,,显子草属,Phaenosperma,,Latin 61209
xzc,,显子草,Phaenosperma globosa,,Latin 61209
qghjt,,球根黄角苔,Phaeoceros bulbiculosus,,Latin 61209
hjt,,黄角苔,Phaeoceros laevis,,Latin 61209
ygshjt,,亚高山黄角苔,Phaeoceros subalpinus,,Latin 61209
zjs,,藏芥属,Phaeonychium,,Latin 61209
bhzj,,白花藏芥,Phaeonychium albiflorum,,Latin 61209
fszj,,冯氏藏芥,Phaeonychium fengii,,Latin 61209
jszj,,杰氏藏芥,Phaeonychium jafrii,,Latin 61209
kszj,,喀什藏芥,Phaeonychium kashgaricum,,Latin 61209
zj,,藏芥,Phaeonychium parryoides,,Latin 61209
rmzj,,柔毛藏芥,Phaeonychium villosum,,Latin 61209
hyhs,,褐羽花属,Phaeoptilum,,Latin 61209
lyyjs,,栎叶亚菊属,Phaeostigma,,Latin 61209
mmjs,,棉毛菊属,Phagnalon,,Latin 61209
mmj,,棉毛菊,Phagnalon niveum,,Latin 61209
hdls,,鹤顶兰属,Phaius,,Latin 61209
xbhdl,,仙笔鹤顶兰,Phaius columnaris,,Latin 61209
hhhdl,,黄花鹤顶兰,Phaius flavus,,Latin 61209
hnhdl,,海南鹤顶兰,Phaius hainanensis,,Latin 61209
cjhdl,,长茎鹤顶兰,Phaius longicruris,,Latin 61209
dhhdl,,大花鹤顶兰,Phaius magniflorus,,Latin 61209
zhhdl,,紫花鹤顶兰,Phaius mishmensis,,Latin 61209
hdl,,鹤顶兰,Phaius tankervilleae,,Latin 61209
hdl,,鹤顶兰,Phaius tankervilliae,,Latin 61209
